Title,Price,Registration Date,Mileage,Fuel Type,Transmission,Engine Size,Doors,Colour,Body Type,URL,Sale Date
VW Golf Mk5 1.4 tsi petrol auto silver,"3,250.00",2008,113180,Petrol,Automatic,1.4,,Silver,Hatchback,https://www.ebay.co.uk/itm/144659579806?hash=item21ae62039e:g:sjoAAOSwEvBi4FFR, 27 Jul 2022
1VW Golf Cabriolet For Sale,580.00,2001,125500,Petrol,Manual,2,3,Blue,Convertible,https://www.ebay.co.uk/itm/304570673149?hash=item46e9d3a7fd:g:szgAAOSwf7NixJkd, 28 Jul 2022
Volkswagen Golf 1.6 Match FSI 5dr 2007 (ULEZ Compliant),"1,300.00",2007,122301,Petrol,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/195224469702?hash=item2d744900c6:g:AioAAOSwucJir3Vy, 28 Jul 2022
"VW GOLF GTI 2000cc 5 door, V Rare Colour MK4 Rave Green ",849.99,2000,150000,Petrol,Manual,2,5,Rave Green,Hatchback,https://www.ebay.co.uk/itm/225082817179?hash=item3467fb3a9b:g:CR8AAOSw32Zi1~Hb, 28 Jul 2022
2003 Volkwagen Golf 1.9 TDI SE,510.00,2003,261356,Diesel,Manual,1.9,5,Jazz Blue,Hatchback,https://www.ebay.co.uk/itm/275396091853?hash=item401ee2dfcd:g:GzgAAOSwJ3li2ZkW, 28 Jul 2022
Volkswagon Golf 1.8t GTi 2002 5dr Hatchback,700.00,2002,180000,Petrol,Manual,1.8,5,Silver,Hatchback,https://www.ebay.co.uk/itm/255640473013?hash=item3b855c0db5:g:lfoAAOSwfztij4kF, 28 Jul 2022
Golf GTD 2010 170bhp Red,"3,000.00",2010,143407,Diesel,Manual,2,3,Red,Hatchback,https://www.ebay.co.uk/itm/255651848809?hash=item3b8609a269:g:CccAAOSwc3hi490V, 29 Jul 2022
VOLKSWAGEN GOLF GTI 2.0 -M1 FIVE  DOOR 2003 EXCELLENT RUNNER & CONDITION ,"1,250.00",2003,2006,Petrol,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/325283233908?hash=item4bbc644074:g:GzkAAOSwbO1i1Vz1, 29 Jul 2022
Volkswagen Golf 1.6 SE Petrol Manuel 2006/ ULEZ Compliant ,"1,000.00",2006,121000,Petrol,Manual,1.6,,Silver,Hatchback,https://www.ebay.co.uk/itm/304579107470?hash=item46ea545a8e:g:IAIAAOSw-KhiyCMd, 29 Jul 2022
Volkswagen Golf Cabrio ,500.00,2006,95000,Petrol,Manual,2,,Black,Convertible,https://www.ebay.co.uk/itm/165601280207?hash=item268e9b00cf:g:mnwAAOSwpARi47m7, 30 Jul 2022
vw golf 1.6 tdi bluemotion 2013,"3,500.00",2013,47000,Diesel,Manual,1.6,,Blue,Convertible,https://www.ebay.co.uk/itm/165592596181?hash=item268e167ed5:g:TiUAAOSwnbFi2~-z, 30 Jul 2022
Vw Golf gtd mk7,"7,300.00",2013,160000,Diesel,Automatic,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/144653134842?hash=item21adffabfa:g:tH4AAOSwsRdi2FXh, 30 Jul 2022
Volkswagen VW Golf GT TDI 140,"2,950.00",2006,78500,Diesel,Manual,2,3,Grey,Hatchback,https://www.ebay.co.uk/itm/265802477968?hash=item3de30ff190:g:9CAAAOSwIyNi46~5, 31 Jul 2022
Vw Golf GT TDI full service history ,"2,300.00",2009,158000,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/275398483559?hash=item401f075e67:g:AcYAAOSwK1pi3GUB, 30 Jul 2022
Volkswagen Golf Plus (Luna) 1.4L Red - great little runner!,"1,220.00",2007,90100,Petrol,Manual,1.4,5,Red,Hatchback,https://www.ebay.co.uk/itm/284908345714?hash=item4255dc5972:g:KjUAAOSwsIJi3Voe, 31 Jul 2022
"VOLKSWAGEN VW GOLF 2.0 TDI MATCH 150BHP 5 DOOR (BLUE) SUPERB CAR, HIGH SPEC","8,318.00",2016,94000,Diesel,Manual,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/325281015907?hash=item4bbc426863:g:BN0AAOSwovRivF9-, 31 Jul 2022
1999 Volkswagen Golf 1.6 sport,670.00,1999,88648,Petrol,Automatic,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/195240942315?hash=item2d75445aeb:g:wgsAAOSwIS5iyr5P, 31 Jul 2022
VW GOLF GT SPORT ,"1,650.00",2007,170000,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/204050790329?hash=item2f825ff7b9:g:WbsAAOSwO7Fi0mM3, 31 Jul 2022
 VW Golf Top Spec R32 DSG,"4,500.00",2006,276639,Petrol,Automatic,3.2,5,Black,Hatchback,https://www.ebay.co.uk/itm/284908576004?hash=item4255dfdd04:g:TcUAAOSwxzRi3Z9N, 31 Jul 2022
Volkswagen Golf 2.0 Avantgarde Cabriolet restoration project,757.00,1998,195000,Petrol,Manual,2,2,Blue,Convertible,https://www.ebay.co.uk/itm/363917045004?hash=item54bb256d0c:g:hVQAAOSwgWti0IFE, 1 Aug 2022
VW Golf GT 1.4 TSI ,"1,750.00",2009,113000,Petrol,Manual,1.4,5,Black,Hatchback,https://www.ebay.co.uk/itm/325285441200?hash=item4bbc85eeb0:g:b8YAAOSwET1i2sSa, 1 Aug 2022
"VOLKSWAGEN GOLF 2002,1.6 PETROL, SHORT MOT, CHEAP CAR",625.00,2002,167000,Petrol,Manual,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/325287218936?hash=item4bbca10ef8:g:8-YAAOSwUHNi3tU7, 1 Aug 2022
Volkswagen Golf  GTI 2010 auto,"6,500.00",2010,96000,Petrol,Semi-Automatic,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/325286824069?hash=item4bbc9b0885:g:7QgAAOSwkR9i1XZp, 2 Aug 2022
vw golf mk 4 2.3 v5 automatic,820.00,1999,153000,Petrol,Automatic,2.3,5,Silver,Hatchback,https://www.ebay.co.uk/itm/185514350395?hash=item2b3184573b:g:iOAAAOSwiphifqve, 2 Aug 2022
"1992 (K) Volkswagen VW Golf 1.8 CL 5 door. 97,000 miles",400.00,1992,97000,Petrol,Manual,1.8,5,Grey,Hatchback,https://www.ebay.co.uk/itm/354189680244?hash=item5277599e74:g:rUAAAOSwHt5i4PNJ, 3 Aug 2022
VW Golf Gti 1.8t px swap st a4 bmw ,"2,250.00",1999,134150,Petrol,Manual,1.8,,Blue,Hatchback,https://www.ebay.co.uk/itm/265806010647?hash=item3de345d917:g:7bEAAOSw4~1i5n7o, 4 Aug 2022
VW Golf MK4 GTi 1.8T,900.00,2002,148981,Petrol,Manual,1.8,5,Blue,Hatchback,https://www.ebay.co.uk/itm/265804944631?hash=item3de33594f7:g:oVIAAOSw5-1i5ZWk, 4 Aug 2022
VW Golf Mk5 1.4 tsi petrol auto silver,"2,750.00",2008,113180,Petrol,Automatic,1.4,,Silver,Hatchback,https://www.ebay.co.uk/itm/144661540695?hash=item21ae7fef57:g:sjoAAOSwEvBi4FFR, 4 Aug 2022
2010 (10) Volkswagen Golf 1.6 TDI 5dr Diesel Bluemotion,"1,770.00",2010,150000,Diesel,Manual,1.6,5,Black,Estate,https://www.ebay.co.uk/itm/325287201599?hash=item4bbca0cb3f:g:7UcAAOSwiV1i5DvT, 5 Aug 2022
VW Golf R mk6 ,"7,000.00",2009,142000,Petrol,Manual,2,3,Red,Hatchback,https://www.ebay.co.uk/itm/134185319244?hash=item1f3e117b4c:g:bi4AAOSw7OBi5CW1, 5 Aug 2022
VW Golf 1.9TDI,"1,250.00",2007,151000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/195268451385?hash=item2d76e81c39:g:k90AAOSwOppi7XmR, 5 Aug 2022
2001 VW GOLF 2.0 ADVANTGARDE CONVERTIBLE AUTO,720.00,2001,2023,Petrol,Automatic,2,2,Black,Convertible,https://www.ebay.co.uk/itm/314091871398?hash=item4921559ca6:g:UqwAAOSw545i564U, 6 Aug 2022
Volkswagen Golf cabriolet 1.6 TDi EGR fault in limp mode 2150,"2,150.00",2012,145000,Diesel,Manual,1.6,,Black,Convertible,https://www.ebay.co.uk/itm/284920874158?hash=item42569b84ae:g:swwAAOSwm8Fi65Ea, 6 Aug 2022
VW Golf 2007 2.0 TDI ,"1,950.00",2007,155000,Diesel,Manual,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/325291487231?hash=item4bbce22fff:g:1acAAOSw4NNi6Xkg, 6 Aug 2022
Volkswagen Golf Plus 2.0 GT TDI 2007,760.00,2007,163000,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/265804805170?hash=item3de3337432:g:4NgAAOSwXKhi5X6P, 6 Aug 2022
Vw Golf GT TDI full service history ,"2,400.00",2009,158000,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/275406354377?hash=item401f7f77c9:g:AcYAAOSwK1pi3GUB, 7 Aug 2022
VW GOLF MATCH 1.4 TFSI 2011 6 speed manuel ,"1,895.00",2011,139000,Petrol,Manual,1.4,5,Blue,Hatchback,https://www.ebay.co.uk/itm/225102109340?hash=item3469219a9c:g:1EgAAOSwFUti6kb3, 7 Aug 2022
Volkswagen Golf 7.5 R-line ,"12,200.00",2018,50000,Petrol,Automatic,1.4,5,Grey,Hatchback,https://www.ebay.co.uk/itm/295125487119?hash=item44b6d98e0f:g:FIIAAOSw6ili50DH, 8 Aug 2022
Volkswagen Golf R32 *2 OWNERS FROM NEW!* HPI CLEAR 3.2 5DR Not vw gti edition 30,"4,950.00",2006,138439,Petrol,Manual,3.2,5,Black,Hatchback,https://www.ebay.co.uk/itm/125407736485?hash=item1d32e232a5:g:zwEAAOSwp~tiyGYp, 7 Aug 2022
VW Golf 1.9 GTI S,585.00,2006,140000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/165604253356?hash=item268ec85eac:g:pukAAOSwfcti5owf, 7 Aug 2022
Golf R,"11,404.00",2015,84332,Petrol,Manual,2,5,Red,5 Door Hatchback,https://www.ebay.co.uk/itm/125437150917?hash=item1d34a306c5:g:uEcAAOSw2Lhi4qUA, 7 Aug 2022
"1998 VW GOLF 1.8 CONVERTIBLE * BARN FIND * 2 OWNER FROMS NEW * 23,739 MILES","2,050.00",1998,23739,Petrol,Manual,1.8,2,Blue,Convertible,https://www.ebay.co.uk/itm/175368590799?hash=item28d4c855cf:g:3v0AAOSwxB1izoif, 7 Aug 2022
2000 VOLKSWAGEN GOLF Mk4 GTi 2.0 - low miles and 12 Months MOT,"1,600.00",2000,87000,Petrol,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/115478192267?hash=item1ae309608b:g:awYAAOSwrzli459Y, 7 Aug 2022
VW Golf Mk4 1.6L Petrol under 69k Miles ,"1,200.00",2003,67000,Petrol,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/225098020249?hash=item3468e33599:g:pIkAAOSw6Zhi5qb-, 7 Aug 2022
2010 VOLKSWAGEN GOLF GTD BLUE FSH One owner last 10 years!,"4,600.00",2010,127000,Diesel,Manual,2,3,Blue,Hatchback,https://www.ebay.co.uk/itm/295123943620?hash=item44b6c200c4:g:JNIAAOSw7vli5m1p, 7 Aug 2022
Vw phaeton 2007 great engine and gearbox px welcome audi vw golf Bmw,"1,961.00",2007,142000,Diesel,Automatic,3,4,"Burgundy, Maroon",Saloon,https://www.ebay.co.uk/itm/195251541612?hash=item2d75e6166c:g:wzEAAOSw9~5i46oi, 8 Aug 2022
"VW Golf Cabriolet Mk2.5 not Ford, Audi, Mercedes, Seat",595.00,1993,534068,Petrol,Automatic,1.8,2,Green,Convertible,https://www.ebay.co.uk/itm/115480478262?hash=item1ae32c4236:g:fvAAAOSw1Bpi5obT, 7 Aug 2022
Volkswagen Golf 1.9 TDI,"1,320.00",2008,156800,Diesel,Automatic,1.9,5,Blue,Hatchback,https://www.ebay.co.uk/itm/284917724919?hash=item42566b76f7:g:3ckAAOSwho5i6CY4, 8 Aug 2022
VOLKSWAGEN GOLF MK5,"2,340.00",2006,92000,Petrol,Manual,1.6,,Grey,Coupe,https://www.ebay.co.uk/itm/185523129659?hash=item2b320a4d3b:g:oqsAAOSw09xizHKr, 9 Aug 2022
VW GOLF MATCH 1.4 TFSI 2011 6 speed manuel ,"1,895.00",2011,139000,Petrol,Manual,1.4,5,Blue,Hatchback,https://www.ebay.co.uk/itm/225109494936?hash=item3469924c98:g:1EgAAOSwFUti6kb3, 9 Aug 2022
VW golf gti,"3,000.00",2005,112000,Petrol,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/363929532390?hash=item54bbe3f7e6:g:9lkAAOSwKLVi6SzI, 9 Aug 2022
Golf TDI 2003,"1,050.00",2003,173100,Diesel,Manual,1.9,5,Black,Hatchback,https://www.ebay.co.uk/itm/295134393457?hash=item44b7617471:g:OIcAAOSwpgRi68XB, 9 Aug 2022
Vw golf gtd ,"13,750.00",2016,97800,Diesel,Automatic,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/295090307200?hash=item44b4c0c080:g:95IAAOSwqDdiT7Bu, 9 Aug 2022
VW Golf with private plates included !,450.00,2003,148000,Petrol,Automatic,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/234653817566?hash=item36a2751ade:g:ee8AAOSwIsRi8jt8, 9 Aug 2022
2015 Volkswagen Golf 1.6 TDI BlueMotion Tech Match Euro 5 (s/s) 5dr,"6,650.00",2015,82000,Diesel,Manual,1.6,5,White,Hatchback,https://www.ebay.co.uk/itm/234646132887?hash=item36a1ffd897:g:ktYAAOSwsRdi6mZz, 10 Aug 2022
VW GOLF GT TDI ,"2,600.00",2006,2023,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/363937706785?hash=item54bc60b321:g:EGwAAOSwGdVi8V32, 10 Aug 2022
2009 Volkswagen Golf 1.4 TSI SE 5dr ULEZ HPI Clear,"2,450.00",2009,175443,Petrol,Manual,1.4,5,Blue,Hatchback,https://www.ebay.co.uk/itm/255653751398?hash=item3b8626aa66:g:WpEAAOSw3LRi5Ywa, 11 Aug 2022
 Volkswagen Golf Hatchback 1.6 TDI (110bhp) Match Edition 5d DSG,"8,300.00",2017,87000,Diesel,Automatic,1.6,4,Black,Hatchback,https://www.ebay.co.uk/itm/144672574524?hash=item21af284c3c:g:e-EAAOSw1EFi7tWp, 11 Aug 2022
"Black Golf 2.0 Tdi Bluemotion parking sensors, 30 Road Tax Alloy Wheels ","2,150.00",2011,151000,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/185525805301?hash=item2b323320f5:g:6S4AAOSwimRi7BJy, 11 Aug 2022
2017 VW Golf 2.0 GT MK7.5 High Spec Auto DSG 5dr,"10,100.00",2017,79000,Diesel,Automatic,2,5,White,Hatchback,https://www.ebay.co.uk/itm/314097195506?hash=item4921a6d9f2:g:bKUAAOSwMcdi7FY7, 12 Aug 2022
Vw Golf 1.9TDI MATCH,"1,595.00",2007,187000,Diesel,Manual,1.9,5,Black,Hatchback,https://www.ebay.co.uk/itm/394195417437?hash=item5bc7e0b95d:g:QG8AAOSw9g5i8sCy, 12 Aug 2022
2005 Volkswagen Golf 1.6 SE FSI 5dr HATCHBACK Petrol Manual,"2,845.00",2005,67053,Petrol,Manual,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/265816522044?hash=item3de3e63d3c:g:xUcAAOSwzAdi7jPU, 13 Aug 2022
Mk4 Volkswagen Golf 1.9 TDI,700.00,2003,186000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/225114128685?hash=item3469d9012d:g:edkAAOSwqrliwySs, 13 Aug 2022
Volkswagen Golf Mk2 Gti,"3,100.00",1991,186945,Petrol,Manual,1.8,5,Black,Hatchback,https://www.ebay.co.uk/itm/325297708261?hash=item4bbd411ce5:g:dq0AAOSwyJNiQFXq, 13 Aug 2022
Volkswagen Golf TDi,"1,270.00",2000,122000,Diesel,Manual,1.9,4,Royal blue,Hatchback,https://www.ebay.co.uk/itm/175377058731?hash=item28d5498bab:g:wf8AAOSw9MFi8OtS, 13 Aug 2022
Volkswagen Golf 1.8 GTI metallic red 1999 5 door,420.00,1999,139600,Petrol,Manual,1.8,5,Red,Hatchback,https://www.ebay.co.uk/itm/125451263907?hash=item1d357a5fa3:g:1MwAAOSw7OBi7oD0, 13 Aug 2022
2008 VOLKSWAGEN GOLF R32 DSG 5 DOOR,"5,200.00",2008,126000,Petrol,Automatic,3.2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/195278460980?hash=item2d7780d834:g:n8QAAOSw-Npi1v~F, 13 Aug 2022
VW GOLF 2.0 CONVERTIBLE......GREAT FUN...MK3.5 .....NO RESERVE CABRIOLET ,"1,410.00",2000,110000,Petrol,Automatic,2,2,Blue,Convertible,https://www.ebay.co.uk/itm/394192643531?hash=item5bc7b665cb:g:BgkAAOSwgkBi73A6, 14 Aug 2022
VW Golf with private plates included !,450.00,2003,148000,Petrol,Automatic,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/234659131380?hash=item36a2c62ff4:g:ee8AAOSwIsRi8jt8, 14 Aug 2022
Vw golf 1.9 tdi,"2,200.00",2007,152889,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/115491294218?hash=item1ae3d14c0a:g:S4QAAOSwVxZi9LTE, 14 Aug 2022
VW Golf 1.6 FSI 2005,"1,040.00",2005,123500,Petrol,Manual,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/275419031625?hash=item402040e849:g:H6YAAOSwYCJi9I~x, 14 Aug 2022
Volkswagen Golf TDI 2017 5DR HATCHBACK ,"7,000.00",2017,111209,Diesel,Manual,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/265818878314?hash=item3de40a316a:g:0tMAAOSwpvBi3uw3, 14 Aug 2022
VW GOLF MATCH 1.4 TFSI 2011 6 speed manuel ,"1,695.00",2011,139000,Petrol,Manual,1.4,5,Blue,Hatchback,https://www.ebay.co.uk/itm/225110911353?hash=item3469a7e979:g:1EgAAOSwFUti6kb3, 15 Aug 2022
Vw Golf gtd mk7,"6,800.00",2013,160000,Diesel,Automatic,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/144670704562?hash=item21af0bc3b2:g:tH4AAOSwsRdi2FXh, 15 Aug 2022
"Golf GTD - Self Parking, Sunroof, Private Plate","6,000.00",2010,111000,Diesel,Automatic,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/125464669436?hash=item1d3646ecfc:g:-dUAAOSwNehi-h~v, 15 Aug 2022
VW Golf MK4 TDI 90 - Jazz Blue,"1,020.00",2001,131380,Diesel,Manual,1.9,5,Blue,Hatchback,https://www.ebay.co.uk/itm/255667331109?hash=item3b86f5e025:g:QOoAAOSw-spi7~1~, 15 Aug 2022
VW Golf mk 4 2.3 v5 automatic,630.00,2002,144000,Petrol,Automatic,2.3,3,Black,Hatchback,https://www.ebay.co.uk/itm/225110394397?hash=item3469a0061d:g:n44AAOSwtTdi8O1p, 15 Aug 2022
2003 Mk4 VW Golf 1.9 GT TDI 130,"1,400.00",2003,170000,Diesel,Manual,1.9,5,Black,Hatchback,https://www.ebay.co.uk/itm/165626012209?hash=item2690146231:g:~awAAOSwadxitEe3, 16 Aug 2022
2013 VW Golf Convertible 1.6 TDI Cabriolet Diesel FULL SERVICE HISTORY,"3,350.00",2013,152000,Diesel,Manual,1.6,2,Blue,Convertible,https://www.ebay.co.uk/itm/403800772909?hash=item5e0466d12d:g:4IYAAOSwNMJiKSkj, 15 Aug 2022
golf gti mk5,"1,700.00",2008,178500,Petrol,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/334533649664?hash=item4de3c26500:g:PhMAAOSwF7Vi-nXj, 16 Aug 2022
VW Golf VR6 Highline Mulberry,"4,000.00",1997,87417,Petrol,Manual,2.8,3,Purple,Hatchback,https://www.ebay.co.uk/itm/284923845202?hash=item4256c8da52:g:xF8AAOSwpdJi7sQM, 16 Aug 2022
Volkswagen Golf 1.6 TDI BlueMotion MOT Feb 2023,"3,700.00",2013,135000,Diesel,Automatic,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/304598914334?hash=item46eb82951e:g:avcAAOSwLyVi8A9P, 17 Aug 2022
Volkswagen Golf 2.0 TDI 99k miles FSH,"1,150.00",2006,99807,Diesel,Manual,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/165631346567?hash=item269065c787:g:~XAAAOSwEONi~LvS, 17 Aug 2022
Mk3 golf 1.4,620.00,1994,84000,Petrol,Manual,1.4,3,Silver,Hatchback,https://www.ebay.co.uk/itm/394196361151?hash=item5bc7ef1fbf:g:YnAAAOSwL-Bi88ef, 17 Aug 2022
VW MK1 GOLF CABRIOLET,"5,600.00",1993,121028,Petrol,Manual,1.8,2,Red,Convertible,https://www.ebay.co.uk/itm/125457408238?hash=item1d35d820ee:g:8e4AAOSwJbFi8oFQ, 17 Aug 2022
2007 Volkswagen Golf GTI MK5 2.0 TFSI Manual (Completely Original). ,"5,995.00",2007,86500,Petrol,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/314109899446?hash=item492268b2b6:g:ENQAAOSw64xi-4F3, 18 Aug 2022
Volkswagen Golf VR6 4Motion,"1,281.00",2000,124022,Petrol,Manual,2.8,4,Black,Hatchback,https://www.ebay.co.uk/itm/403831804596?hash=item5e064052b4:g:2x4AAOSwu~Ni9~8L, 18 Aug 2022
VOLKSWAGEN GOLF MK5,2.90,2006,92000,Petrol,Manual,1.6,,Grey,Coupe,https://www.ebay.co.uk/itm/185543678975?hash=item2b3343dbff:g:5fUAAOSwnVVi~qYf, 18 Aug 2022
VW Golf Gti Mk5 2007,"2,400.00",2007,136000,Petrol,Manual,2,3,Grey,Hatchback,https://www.ebay.co.uk/itm/125466476075?hash=item1d36627e2b:g:kiUAAOSwYdxi-2Qj, 19 Aug 2022
VW Golf with private plates included !,450.00,2003,148000,Petrol,Automatic,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/234665234899?hash=item36a32351d3:g:ee8AAOSwIsRi8jt8, 19 Aug 2022
VW Golf 1.9TDI,910.00,2007,151000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/195282330414?hash=item2d77bbe32e:g:k90AAOSwOppi7XmR, 19 Aug 2022
vw golf 2010 1.6 tdi,"1,850.00",2010,170000,Diesel,Manual,1.6,5,Metallic Blue,Saloon,https://www.ebay.co.uk/itm/225117208903?hash=item346a080147:g:4BgAAOSwgXti9-o-, 20 Aug 2022
"Vw golf R , 2014 , lapiz blue , 3 door , manual, ","12,500.00",2014,90000,Petrol,Manual,2,3,Blue,Hatchback,https://www.ebay.co.uk/itm/225108280754?hash=item34697fc5b2:g:wnYAAOSwFdVixbbY, 20 Aug 2022
Volkswagen Golf GTD 2.0 TDI 170 MK6,"4,400.00",2010,117000,Diesel,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/314108802402?hash=item492257f562:g:LSMAAOSwg7Fi-jnP, 20 Aug 2022
VW Golf GT TDI 140  2 Owners FSH,"1,607.00",2010,143750,Diesel,Manual,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/115494933862?hash=item1ae408d566:g:zskAAOSwmSli19cO, 20 Aug 2022
Volkswagen Golf GT TDI 170 DSG AUTO,"2,425.00",2007,140000,Diesel,Automatic,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/134200557361?hash=item1f3ef9ff31:g:B~kAAOSwfIBi5nja, 20 Aug 2022
2008 golf gt sport tsi 170,"1,850.00",2008,122000,Petrol,Manual,1.4,5,Blue,Hatchback,https://www.ebay.co.uk/itm/165626386132?hash=item26901a16d4:g:ez8AAOSwZvFi-ApG, 20 Aug 2022
VW Golf Gti Mk5 2007,"2,400.00",2007,136000,Petrol,Manual,2,3,Grey,Hatchback,https://www.ebay.co.uk/itm/125475226565?hash=item1d36e803c5:g:kiUAAOSwYdxi-2Qj, 21 Aug 2022
Volkswagen GOLF MK4 2.3 V5 MANUAL 170BHP 5DR RECARO SEATS SUNROOF ULEZ COMPLIANT,880.00,2001,169719,Petrol,Manual,2.3,5,Green,Hatchback,https://www.ebay.co.uk/itm/275426963261?hash=item4020b9ef3d:g:1gQAAOSwpEZi4PQp, 21 Aug 2022
VW GOLF 2.0 CONVERTIBLE......GREAT FUN...MK3.5 .....NO RESERVE CABRIOLET ,"1,220.00",2000,110000,Petrol,Manual,2,2,Blue,Convertible,https://www.ebay.co.uk/itm/394201422572?hash=item5bc83c5aec:g:BgkAAOSwgkBi73A6, 21 Aug 2022
Volkswagen golf GTI mk4 ,"1,000.00",2002,105000,Petrol,Manual,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/265830822619?hash=item3de4c072db:g:uUgAAOSwdq5i7-~G, 21 Aug 2022
Volkswagen Golf  GTE 1.4 5dr DSG Hatchback Petrol/Plugin Hybrid/Electric,"10,450.00",2016,71000,Petrol/Electricity,Automatic,1.4,5,White,Hatchback,https://www.ebay.co.uk/itm/284933543537?hash=item42575cd671:g:qYQAAOSwyFFi-p90, 22 Aug 2022
golf gti mk5,"1,500.00",2008,178500,Petrol,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/334538797721?hash=item4de410f299:g:PhMAAOSwF7Vi-nXj, 22 Aug 2022
MK5 GOLF GTI ,"4,150.00",2008,118200,Petrol,Manual,2,5,Red,Hatchback,https://www.ebay.co.uk/itm/134201340116?hash=item1f3f05f0d4:g:WyEAAOSwEGVi-65x, 23 Aug 2022
1993 Volkswagen Golf 1.9 Auto ,600.00,1993,93480,Petrol,Automatic,1.9,5,Blue,Hatchback,https://www.ebay.co.uk/itm/125467040265?hash=item1d366b1a09:g:yLcAAOSws5Ni-9Zz, 23 Aug 2022
1997 Vw golf mk3 convertible mk1 mk2 mk3 ,"1,500.00",1997,96000,Petrol,Manual,1.8,2,Red,Convertible,https://www.ebay.co.uk/itm/185540744046?hash=item2b3317136e:g:sAYAAOSwUb9i0aaW, 23 Aug 2022
2007 VW Golf Match MK 5,"1,300.00",2007,13900,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/403846886192?hash=item5e07267330:g:6i8AAOSwQoxjBFcJ, 24 Aug 2022
"2006 VOLKSWAGEN GOLF SE HATCHBACK - 1.6, auto 5drs PETROL","1,380.00",2006,106000,Petrol,Automatic,1.6,5,Black,5 Door Hatchback,https://www.ebay.co.uk/itm/403836773072?hash=item5e068c22d0:g:-QkAAOSwStJi--Hb, 23 Aug 2022
"2013 Volkswagen up! 1.0 take up (VW UP!) not polo, golf, passat","2,799.00",2013,68000,Petrol,Manual,0.9,3,,Hatchback,https://www.ebay.co.uk/itm/185543031216?hash=item2b3339f9b0:g:rQkAAOSwCGZixHaK, 24 Aug 2022
Vw golf mk4 gt tdi highline,"1,400.00",2003,178000,Diesel,Manual,1.9,5,Black,Hatchback,https://www.ebay.co.uk/itm/314113625981?hash=item4922a18f7d:g:tmgAAOSw4Cli5ni0, 24 Aug 2022
Vw golf Mk 7 golf dsg,"3,000.00",2013,89000,Diesel,Automatic,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/195304802259?hash=item2d7912c7d3:g:qywAAOSw-qJjBRe0, 24 Aug 2022
2009 Volkswagen Golf Plus 1.4 TSI SE Euro 5 5dr HATCHBACK Petrol Manual,"2,251.00",2009,123873,Petrol,Manual,1.4,5,Blue,Hatchback,https://www.ebay.co.uk/itm/284933203384?hash=item425757a5b8:g:DgoAAOSw5cli69LJ, 25 Aug 2022
